"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","revenue","costOfRevenue","grossProfit","researchAndDevelopmentExpenses","generalAndAdministrativeExpenses","sellingAndMarketingExpenses","sellingGeneralAndAdministrativeExpenses","otherExpenses","operatingExpenses","costAndExpenses","netInterestIncome","interestIncome","interestExpense","depreciationAndAmortization","ebitda","ebit","nonOperatingIncomeExcludingInterest","operatingIncome","totalOtherIncomeExpensesNet","incomeBeforeTax","incomeTaxExpense","netIncomeFromContinuingOperations","netIncomeFromDiscontinuedOperations","otherAdjustmentsToNetIncome","netIncome","netIncomeDeductions","bottomLineNetIncome","eps","epsDiluted","weightedAverageShsOut","weightedAverageShsOutDil"
"2022-12-31","PAF.BK","THB","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1422842214,1352460764,70381450,0,110901173,26574155,137475328,-8382965,129092363,1481553127,-5007339,659833,5667172,31931310,62771760,30840450,7645416,38485866,-13312590,25173276,1039348,24133928,0,0,21192682,0,21192682,0.0392,0.0392,540000000,540000000
"2023-06-30","PAF.L","USD","0000000000","2023-06-30","2023-06-29 20:00:00","2022","FY",321606000,219189000,102417000,87000,1302000,68506,1302000,-7347000,963000,220152000,-8121000,1139000,8636000,18432212,115168000,94265000,-5669000,95185000,-3530000,85554000,24817000,60516000,0,0,61139000,10270570,50647430,0.0319,0.0319,1916504000,1916504000
"2022-06-30","PAFRF","USD","0000000000","2022-06-30","2022-06-29 20:00:00","2022","FY",376371000,254969000,121402000,208000,1494000,170874,1494000,8126000,9828000,264797000,-5187000,1095000,6282000,21497109,105222375,83725266,21037734,112669000,2113000,106876000,31924000,74952000,0,0,75137000,18605140,56531860,0.039,0.039,1916504000,1926066000
"2022-06-30","PAFRY","USD","0000000000","2022-06-30","2022-06-29 20:00:00","2022","FY",376371000,254969000,121402000,208000,1494000,170874,1494000,8126000,9828000,264797000,-5187000,1095000,6282000,21497109,105222375,83725266,21037734,112669000,2113000,106876000,31924000,74952000,0,0,75137000,18605140,56531860,0.039,0.039,1916504000,1926066000
"2022-12-31","PAG","USD","0001019849","2023-02-21","2023-02-21 16:11:04","2022","FY",27814800000,22976000000,4838800000,0,3101700000,122000000,3223700000,127300000,3351000000,26327000000,-122800000,122800000,122800000,127300000,1615100000,1982000000,-494200000,1487800000,371400000,1859200000,473000000,1386200000,0,0,1380000000,0,1380000000,18.55,18.55,74394799,74394799
"2022-12-31","PAG.DE","EUR","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",83780,0,83780,-971.801935713044,0,0,288.202,-78881051,78915928,78915928,-10110138,2226284,12336422,191767,-217077,-408844,204422,-64969046.39,-214271753.39,-214476175.39,593.68,-214476000,0,-769.0699999928474,-214476769.07,-769.0699999928474,-214476000,-1.89,-1.89,113467506,113467506
"2022-12-31","PAG.F","EUR","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",83780,0,83780,0,0,0,288.202,0,288.202,79072824,-10110137.59,2226284,12336422,191767,-201947985.38,-202139753.33,123299603,-78840150,-147272845,-226112995,592,-214476769.07,0,0,-214476769.07,0,-214476769.07,-1.89,-1890.21,113467506,113467506
"2022-09-30","PAG.L","GBP","0000000000","2022-09-30","2022-09-29 20:00:00","2022","FY",20000000,0,20000000,0,43900000,0,43900000,-23900000,20000000,20000000,371200000,545700000,174500000,15600000,433500000,417900000,200000,592400000,-200000,417900000,104300000,313600000,0,0,313600000,0,313600000,1.29,1.26,242700000,249100000
"2022-06-30","PAGDF","EUR","0000000000","2022-06-30","2022-06-29 20:00:00","2022","FY",130849000,65578000,65271000,0,1748000,0,1748000,-190000,65611000,131189000,-1029000,3000,1032000,10670000,9058000,-870000,1084000,214000,-2116000,-1902000,534000,-2493000,0,0,-2493000,0,-2493000,-1.26,-1.26,1981000,1981000
"2022-12-31","PAGE.L","GBP","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1990287000,913993000,1076294000,0,880215000,-7582000,872633000,0,872633000,1786626000,-1713000,1104000,2817000,60592000,264253000,196079000,7582000,203661000,-9295000,194366000,55354000,139012000,0,0,139012000,0,139012000,0.44,0.44,318166000,319370000
"2022-03-31","PAGEIND.BO","INR","0000000000","2022-03-31","2022-03-30 20:00:00","2022","FY",37252260000,19071190000,18181070000,0,279070000,1661550000,1940620000,9009100000,10949720000,30020910000,-191010000,145000000,321960000,654730000,8064410000,7409680000,-178330000,7231350000,-143630000,7087720000,1722410000,5365310000,0,0,5365310000,0,5365310000,481.03,481.03,11153874,11153874
"2022-03-31","PAGEIND.NS","INR","0000000000","2022-03-31","2022-03-30 20:00:00","2022","FY",37252260000,19071190000,18181070000,0,279070000,1661550000,1940620000,9009100000,10949720000,30020910000,-191010000,145000000,321960000,654730000,8064410000,7409680000,-178330000,7231350000,-143630000,7087720000,1722410000,5365310000,0,0,5365310000,0,5365310000,481.03,481.03,11153874,11153874
"2022-12-31","PAGERO.ST","SEK","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",600127000,508371000,91756000,68368000,184505000,0,184505000,126665000,311170000,819541000,-23366000,1345000,24711000,113540000,-105874000,-249261000,30245000,-219414000,-54956000,-273972000,1850000,-275822000,0,0,-275822000,0,-275822000,-1.78,-1.78,154222263,154557302
"2022-12-31","PAGP","USD","0001581990","2023-03-01","2023-02-28 21:40:14","2022","FY",57342000000,54144000000,3198000000,0,330000000,0,330000000,1315000000,1645000000,55789000000,-405000000,405000000,405000000,968000000,2782000000,1814000000,-530000000,769000000,125000000,1409000000,246000000,1163000000,0,0,1163000000,0,168000000,1.5,1.5,776000000,776000000
"2022-12-31","PAGS","BRL","0001712807","2023-04-28","2023-04-28 15:22:45","2022","FY",15159141000,7470895000,7688246000,0,668679000,1946075000,2614754000,0,2614754000,10085649000,-1918507000,6252735000,3151552000,1113717000,6187209000,5073492000,0,5073492000,-3314176000,1759316000,254548000,1504768000,0,0,1504768000,0,1504768000,4.6,4.57,327110295,329234693
"2022-12-31","PAH3.DE","EUR","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",177000000,24000000,153000000,0,21000000,0,21000000,21000000,42000000,42000000,-58000000,3000000,64000000,1000000,137000000,5407000000,-5425000000,4719000000,5361000000,4634000000,-56000000,5396000000,96000000,0,5492000000,2746000000,2746000000,17.93,17.93,306250000,306250000
"2022-06-30","PAHC","USD","0001069899","2022-08-24","2022-08-24 16:49:53","2022","FY",942300000,656900000,285400000,20832000,0,0,206400000,0,206400000,863300000,-11875000,816000,11900000,32705000,114818000,84428000,-5442000,46295000,-6659000,72300000,23200000,49175000,0,0,49175000,0,49175000,1.21,1.21,40504000,40504000
"2022-03-31","PAHGF","GBP","0000000000","2022-03-31","2022-03-30 20:00:00","2022","FY",1317800000,669800000,648000000,0,121200000,382200000,503400000,0,503400000,1173200000,-15100000,200000,14600000,103900000,267900000,163300000,500000,163800000,-15100000,148700000,24200000,124500000,0,0,124500000,0,124500000,0.25,0.25,501109716,501109716
"2022-12-31","PAI","USD","0000075398","2022-12-31","2022-12-30 19:00:00","2022","FY",-24204273,810330,-25014603,-3.4996143588002293,176668,0,176668,107390,284058,284058,6559585,6559585,0,-5600962,-24488331,-24488331,0,-24488331,810330,-24488331,5600961,-24488331,0,0,-24488331,0,-24488331,-2.57,-2.57,9510962,9510962
"2023-06-30","PAI.AX","AUD","0000000000","2023-06-30","2023-06-29 20:00:00","2022","FY",12393000,1027000,11366000,0.562749481079355,187000,0,187000,369054534,4286999,4286999,451000,481000,30000,-5919000,1130000,7049000,-1130000,5919000,1130000,7049000,2513000,4536000,0,0,4536000,0,4536000,0.0123,0.0123,369054534,369054534
"2022-12-31","PAID.CN","CAD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",4733727,3803319,930408,0,7306314,305665,7611979,-368802,7802603,11605922,-35298,106000,35298,190624,-7040226,-7230852,333505,-6897347,-368803,-7266150,-333505,-7266150,0,1,-7266149,0,-7266149,-0.0426,-0.0426,170402299,170402299
"2022-12-31","PAIOF","EUR","0000000000","2022-12-31","2022-12-31 00:00:00","2022","FY",33248000,1960000,31288000,6485000,21198000,0,21198000,2100000,29783000,31743000,-1706000,1097000,2803000,1708000,4310000,2602000,-1097000,1505000,-1706000,-201000,378000,-579000,0,0,-579000,0,-579000,-0.0812,-0.0812,7133699,7133699
"2023-03-31","PAISALO.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",4726961000,170903000,4556058000,,,,,0,,1454280000,0,,,31839000,3304520000,3272681000,0,3272681000,-2010309000,1262372000,326186000,936186000,,0,936186000,0,936186000,1.0524,1.0524,889568000,889568000
"2023-03-31","PAISALO.NS","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",4726961000,170903000,4556058000,,,,,0,,1454280000,0,,,31839000,3304520000,3272681000,0,3272681000,-2010309000,1262372000,326186000,936186000,,0,936186000,0,936186000,1.0524,1.0524,889568000,889568000
"2022-12-31","PAIYY","CNY","0000000000","2022-12-31","2022-12-31 00:00:00","2022","FY",670091000,314505000,355586000,0,150379000,226474000,376853000,0,376853000,691358000,-21480000,155000,21635000,61486000,-11052000,-72538000,51271000,-21267000,-72906000,-94173000,-18067000,-76106000,0,0,-76247000,0,-76247000,0,0,0,0
"2023-03-31","PAKKA.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",4083082000,1620024000,2463058000,4431000,74990000,218980000,293970000,1431057000,1729458000,3385745000,-88016000,13338000,101354000,127465000,886181000,758716000,23165000,781881000,-112628000,669253000,208493000,460760000,0,0,460429000,0,460429000,12.09,12.03,38078500,38275765
"2023-03-31","PAKKA.NS","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",4083082000,1620024000,2463058000,4431000,74990000,218980000,293970000,1431057000,1729458000,3385745000,-88016000,13338000,101354000,127465000,886181000,758716000,23165000,781881000,-112628000,669253000,208493000,460760000,0,0,460429000,0,460429000,12.09,12.03,38078500,38275765
"2022-12-31","PAL","USD","0001998768","2022-12-31","2022-12-31 00:00:00","2022","FY",130160074,109797191,20362883,0,5717139,0,5717139,-47847,5669292,115466483,-1163508,0,1163508,2289026,16982617,14693591,0,14693591,-1163508,13530083,3130964,10399119,0,0,10399119,0,10399119,0.42,0.4,24654831,25791109
"2022-12-31","PAL.DE","EUR","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",19902587,4791502,15111085,0,0,0,4773003,3232970,23032643,27824145,-44785.04,44785,45251,17697813,9776905,-7921094,-55465,-7976559,10215,-7966344,13831,-7952514,0,0,-7879860,0.3200000002980232,-7879861.32,-0.38,-0.38,20888879,20888879
"2022-12-31","PAL.VI","EUR","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",2226241000,1714696000,511545000,60992000,51879000,41218000,93097000,218681000,372770000,2087466000,-13920000,1956000,14221000,78578000,215016000,136438000,13961000,150399000,-16717000,133682000,34787000,98895000,0,0,98895000,0,71372000,2.84,2.84,34766742,34766742
"2022-06-30","PALAF","USD","0000000000","2022-06-30","2022-06-29 20:00:00","2022","FY",6481049,32141870,-25660821,0,2203000,2694000,11610731,-7180000,11610731,43752602,-8848,0,8848,25670473,-11601080,-30984000,7057000,-37271550,-36661163,-60588163,1378.9467718706,-60589542,0,10134174,-36877173,10134173,-36877173,-0.13,-0.13,274743963,274743963
"2023-03-31","PALASHSEC.BO","INR","0000000000","2023-03-31","2023-03-29 20:00:00","2022","FY",531940000,532241000,-300999.9999999404,0,0,0,119182000,-3653000,122835000,655076000,0,0,29788000,-7921000,-115215000,-119634000,-3502000,-123136000,-22321000,-145457000,17116000,-162573000,0,0,-155738000,0,-155738000,-15.57,-15.57,10003102,10003102
"2023-03-31","PALASHSECU.NS","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",530508000,378404000,152104000,0,12639000,53752000,66391000,205498000,271889000,655076000,-29245000,558000,29803000,7921000,-107748000,-115654000,-3980000,-119634000,-25823000,-145457000,17116000,-162573000,0,0,-155738000,0,-155738000,-15.57,-15.57,10003102,10003102
"2023-03-31","PALCO.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",1596763000,1514183000,82580000,0,23629000,71000,23700000,28449000,53152000,1566867000,-12437000,1596000,14033000,4405000,40059000,35654000,-5758000,29896000,-8275000,21621000,7643000,13978000,0,0,13978000,0,13978000,3.49,3.49,4000000,4000000
"2022-12-31","PALI","USD","0001357459","2023-03-22","2023-03-22 17:03:22","2022","FY",0,167000,-167000,6547000,8764000,0,8764000,158000,15311000,15311000,0,13000,13000,167000,-15308000,-15311000,-410000,-15721000,1461000,-14260000,-1461000,-14260000,0,0,-12799000,288000,-14548000,-218.14,-218.09,58673,58687
"2022-12-31","PALM.JK","IDR","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",2229972000,571719000,1658253000,0,10398705000,0,10398705000,21141212000,31539917000,31539917000,-17499868000,2229972000,17499868000,571719000,257372119000,239208858000,-285809031000,-46600173000,285809031000,239208858000,-341291000,239550149000,0,0,239550152000,0,239550152000,32.69,32.69,7328935008,7328935008
"2022-12-31","PALM.L","GBP","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",0,0,0,0,526522,0,526522,209946,736468,736468,-1644.354,1.646,1646,736468,0,-736467,-1,-736468,-216428,-952896,214782,-952896,0,0,-1167678,0,-952896,-0.305,-0.305,3123034,3123034
"2022-03-31","PALMJEWELS.BO","INR","0000000000","2022-03-31","2022-03-30 20:00:00","2022","FY",1138761608,1107654069,31107539,0,2699626,992164,3691790,22105174,26275485,1133929554,-1310949,-107902,1203047,720000,5552054,4832054,852,4832906,-1203899,3629007,988593,2640414,0,0,2640414,0,2640414,0.26,0.26,10155438,10155438
"2023-03-31","PALREDTEC.NS","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",1480201000,1171797000,308404000,0,7891000,195689000,203580000,88629000,289418000,1464006000,-28152000,19195000,47347000,10626000,53489000,39792000,-23597000,16195000,-20679000,-4484000,0,-4484000,0,0,-382000,0,-382000,-0.0349,-0.0349,10956344,10956344
"2022-12-31","PALT","USD","0001355839","2023-03-23","2023-03-23 17:00:40","2022","FY",10989545,2823570,8165975,5934433,4311815,1571275,5883090,7262000000,11817523,14641093,74895,74895,0,751173,-2832742,-3651548,-7262,-3651548,74895,-3583915,-171665,-3412250,0,0,-3412250,0,-3412250,-0.35,-0.35,9638567,9638567
"2022-12-31","PAM","USD","0001469395","2022-12-31","2022-12-30 19:00:00","2022","FY",1829000000,1143000000,686000000,0,140000000,68000000,208000000,-14000000,79000000,1222000000,-205000000,184000000,216000000,212000000,719000000,797000000,-290000000,507000000,74000000,581000000,124000000,457000000,0,0,456000000,0,456000000,0.33,0.33,1381002135,1381000000
"2022-12-31","PAM.AX","USD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",0,63869,-63869,0,1043795,320715,1364510,-265474,1759678,1759678,1560.1149091141,2479,918.8850908859,63869,-2887351,-2951220,412850,-1736471,491853,-2046517,21365,-2952141,0,905624,-2046517,905624,-2952141,-0.0139,-0.0139,146726583,146726583
"2022-12-31","PAMG.JK","IDR","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",54900965535,26551643162,28349322373,-0.05685583465758987,12585249930,1676982193,14262232123,-10621171539,42910965315,47401234214,-10639431856,28261227,10667693083,664679640,8164410961,7499731321,0,7499731320,-10621171540,-3121440219,83207674,-3204647893,0,0,-3204647893,0,-3204647893,-1.03,-1.03,3125000000,3125000000
"2022-12-31","PAMP.BA","USD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1829000000,1143000000,686000000,0,140000000,68000000,208000000,-14000000,79000000,1222000000,-205000000,184000000,216000000,212000000,719000000,797000000,-290000000,507000000,74000000,581000000,124000000,457000000,0,0,456000000,0,456000000,0.33,0.33,1381002135,1381000000
"2022-12-31","PAMT","USD","0000798287","2022-12-31","2022-12-31 00:00:00","2022","FY",946862000,775700000,171162000,0,32516000,0,32516000,14878000,47394000,823094000,-7929000,0,7929000,62806000,189742000,126936000,-3168000,123768000,-4761000,119007000,28335000,90672000,0,0,90672000,0,90672000,4.09,4.04,22166450,22436000
"2022-06-30","PAN.AX","AUD","0000000000","2022-06-30","2022-06-29 20:00:00","2022","FY",88370000,70629000,17741000,0,2449000,0,2449000,7617000,15614000,75161001,-5301000,224000,4495000,42712000,19423000,10755000,-6882000,3873000,2387000,6260000,12112000,6260000,0,0,6260000,0,6260000,0.0031,0.003,2050914004,2060492595
"2023-03-31","PANABYTE.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",88670000,56056000,32614000,0,4240000,116000,4356000,29273000,33629000,89526000,-1916000,1984000,3900000,503000,-462000,-965000,108000,-857000,-5170000,-6027000,-1554000,-4473000,0,0,-4473000,0,-4473000,-1.02,-1.02,4385294,4390000
"2022-03-31","PANACEABIO.BO","INR","0000000000","2022-03-31","2022-03-30 20:00:00","2022","FY",6592230000,3176680000,3415550000,105090000,276710000,480840000,757550000,3071060000,3933700000,7135050000,-1774450000,33940000,1808390000,437770000,16739720000,16291930000,-16810080000,-518150000,15011710000,14493560000,3710220000,10783340000,0,0,10783150000,0,10783150000,176.05,176.05,61250746,61250746
"2022-03-31","PANACEABIO.NS","INR","0000000000","2022-03-31","2022-03-30 20:00:00","2022","FY",6592230000,3176680000,3415550000,105090000,276710000,480840000,757550000,3071060000,3933700000,7135050000,-1774450000,33940000,1808390000,437770000,16739720000,16291930000,-16810080000,-518150000,15011710000,14493560000,3710220000,10783340000,0,0,10783150000,0,10783150000,176.05,176.05,61250746,61250746
"2022-03-31","PANACHE.NS","INR","0000000000","2022-03-31","2022-03-30 20:00:00","2022","FY",859093000,745633000,113460000,0,8685000,2070000,10755000,62717000,73180000,817948000,-17920000,13168000,31088000,8247999,62431000,54438000,-13861000,40577000,-17227000,23350000,8789000,14603000,-6613000,0,7990000,0,7990000,0.67,0.67,12000000,12000000
"2023-03-31","PANAENERG.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",2529054000,1767629000,761425000,724000,33508000,88551000,122059000,6911000,850224000,2617853000,13193000,15941000,1795000,31675000,-107479000,-139414000,52818000,-86596000,-54613000,-141209000,-34845000,-106364000,0,0,-106364000,0,-106364000,-14.18,-14.18,7500000,7500000
"2023-03-31","PANAFIC.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",6967631,1278295,5689336,0.2560389206736666,285639,41647,327286,236000,2846409,4124704,0,0,0,4967708,4070567,1475000,-1475000,1925840,-2600,1710563,643375,1068000,0,-1000,1067000,0,1067000,0.013,0.013,82125000,82125000
"2022-03-31","PANAMAPET.BO","INR","0000000000","2022-03-31","2022-03-30 20:00:00","2022","FY",21323500000,16684400000,4639100000,4895000,54704000,218300000,272900000,1458200000,1731090000,18415400000,-57900000,12695000,70576000,84100000,2975100000,2891000000,25900000,2916900000,-54258000,2862642000,559234000,2303408000,0,-8000,2303400000,0,2303400000,38.08,38.08,60493598,60493598
"2022-03-31","PANAMAPET.NS","INR","0000000000","2022-03-31","2022-03-30 20:00:00","2022","FY",21323500000,16684400000,4639100000,4895000,54704000,218300000,272900000,1458200000,1731090000,18415400000,-57900000,12695000,70576000,84100000,2975100000,2891000000,25900000,2916900000,-54258000,2862642000,559234000,2303408000,0,-8000,2303400000,0,2303400000,38.08,38.08,60493598,60493598
